sid,cohort-all,cohort-easy,cohort-hard,cohort-cls0,cohort-cls1,cohort-cls2,cohort-cls3,cohort-cls4
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-036,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-037,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-038,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-039,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-040,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-041,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-042,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-043,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-044,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-045,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-046,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-047,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-048,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-049,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-050,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-051,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-052,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-053,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-054,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-055,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-056,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-057,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-058,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-059,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-060,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-061,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-062,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-063,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-064,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-065,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-066,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-067,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-068,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-069,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-070,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-071,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-072,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-073,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-074,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-075,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-076,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-077,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-078,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-079,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t03-080,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-000,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-001,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-002,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-003,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-004,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-005,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-006,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-007,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-008,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-009,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-010,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-011,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-012,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-013,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-014,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-015,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-016,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-017,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-018,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-019,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-020,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-021,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-022,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-023,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-024,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-025,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-026,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-027,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-028,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-029,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-030,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-031,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-032,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-033,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-034,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-035,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-036,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-037,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-038,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-039,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-040,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-041,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-042,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-043,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-044,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-045,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-046,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-047,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-048,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-049,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-050,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-051,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-052,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-053,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-054,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-055,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-056,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-057,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-058,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-059,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-060,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-061,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-062,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-063,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-064,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-065,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-066,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-067,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-068,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-069,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-070,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-071,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-072,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-073,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-074,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-075,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-076,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-077,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-078,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-079,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t04-080,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-000,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-001,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-002,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-003,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-004,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-005,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-006,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-007,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-008,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-009,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-010,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-011,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-012,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-013,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-014,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-015,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-016,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-017,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-018,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-019,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-020,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-021,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-022,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-023,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-024,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-025,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-026,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-027,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-028,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-029,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-030,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-031,True,True,False,False,False,False,False,True
013_250514_Normal_InVivo_RvolarForearm_Mosaic11_4x4_FOV600_z145_32Sp_z01_t05-032,True,True,False,False,False,False,False,True
